x,y,z,rearZ,mattype,rearMat,Wm2Front,Wm2Back,Back/FrontRatio
1.7136,1.0492773775094522e-16,2.421,2.399,a9.3.a2.2.0.cellPVmodule.6457,a9.3.a2.2.0.cellPVmodule.2310,5898.03882,564.778196,0.09575693166479843
1.2852000000000001,7.869580331320892e-17,2.421,2.399,a9.3.a2.4.0.cellPVmodule.6457,a9.3.a2.4.0.cellPVmodule.2310,5911.389766666666,529.5966706666667,0.08958918325159163
0.8568,5.246386887547261e-17,2.421,2.399,a9.3.a2.7.0.cellPVmodule.6457,a9.3.a2.7.0.cellPVmodule.2310,5918.469679999999,499.78445866666664,0.08444486518376512
0.4283999999999999,2.6231934437736302e-17,2.421,2.399,a9.3.a2.9.0.cellPVmodule.6457,a9.3.a2.9.0.cellPVmodule.2310,5928.9010499999995,465.5649646666667,0.07852465106362598
0.0,0.0,2.421,2.399,a9.3.octtube1a.6457,sky,5135.170401,580.206286,0.1129867419589954
-0.4283999999999999,-2.6231934437736302e-17,2.421,2.399,a9.3.a2.2.1.cellPVmodule.6457,a9.3.a2.2.1.cellPVmodule.2310,5933.678946666666,456.1653326666666,0.07687730662367867
-0.8568000000000002,-5.2463868875472616e-17,2.421,2.399,a9.3.a2.4.1.cellPVmodule.6457,a9.3.a2.4.1.cellPVmodule.2310,5930.879043333332,492.8098416666666,0.08309219509853595
-1.2852000000000001,-7.86958033132089e-17,2.421,2.399,a9.3.a2.7.1.cellPVmodule.6457,a9.3.a2.7.1.cellPVmodule.2310,5926.33067,517.3477023333334,0.08729644764099632
-1.7136,-1.0492773775094522e-16,2.421,2.399,a9.3.a2.9.1.cellPVmodule.6457,a9.3.a2.9.1.cellPVmodule.2310,5920.947103333334,552.6096826666667,0.09333128293348195
