x,y,z,rearZ,mattype,rearMat,Wm2Front,Wm2Back,Back/FrontRatio
1.414055,8.658589e-17,3.275456,3.256512,a9.3.a2.2.0.cellPVmodule.6457,a9.3.a2.2.0.cellPVmodule.2310,535.7861333333334,43.91126333333333,0.08195654692217941
1.045161,6.399764e-17,3.05764,3.038696,a9.3.a2.4.0.cellPVmodule.6457,a9.3.a2.4.0.cellPVmodule.2310,535.4237333333332,42.99335666666667,0.08029766648807536
0.6762668,4.14094e-17,2.839824,2.82088,a9.3.a2.7.0.cellPVmodule.6457,a9.3.a2.7.0.cellPVmodule.2310,534.4408999999999,38.208463333333334,0.07149226760351937
0.3073728,1.882115e-17,2.622009,2.603064,a9.3.a2.9.0.cellPVmodule.6457,a9.3.a2.9.0.cellPVmodule.2310,534.0118666666667,35.91247333333333,0.0672502023359487
-0.06152129,-3.767092e-18,2.404193,2.385249,a9.3.octtube1a.6457,sky,510.647,10.22356,0.020020757938932498
-0.4304153,-2.635534e-17,2.186377,2.167433,a9.3.a2.2.1.cellPVmodule.6457,a9.3.a2.2.1.cellPVmodule.2310,532.3979,34.501866666666665,0.06480454160717962
-0.7993094,-4.894358e-17,1.968561,1.949617,a9.3.a2.4.1.cellPVmodule.6457,a9.3.a2.4.1.cellPVmodule.2310,531.7788333333333,39.66985666666667,0.0745982720292452
-1.168203,-7.153183e-17,1.750745,1.731801,a9.3.a2.7.1.cellPVmodule.6457,a9.3.a2.7.1.cellPVmodule.2310,531.0286666666667,44.097350000000006,0.0830412174084436
-1.537097,-9.412007e-17,1.532929,1.513985,a9.3.a2.9.1.cellPVmodule.6457,a9.3.a2.9.1.cellPVmodule.2310,530.3566,52.48523666666666,0.09896197710123635
